103165-040-005,solanum lycopersicum,['Pepino mosaic virus'],0.9778380823156942
103165-040-005,solanum lycopersicum,['Tomato brown rugose fruit virus'],1.0
103165-044-013,cucumis sativus,['Cucumber green mottle mosaic virus'],1.0
103165-044-014,cucumis sativus,['Cucumber green mottle mosaic virus'],0.8651006711409396
103165-044-016,ajuga reptans,['Alfalfa mosaic virus'],1.0
103165-044-016,ajuga reptans,['Bellflower vein chlorosis virus'],1.0
103165-044-016,ajuga reptans,['Blueberry red ringspot virus'],0.8695652173913043
103165-044-016,ajuga reptans,['Red clover associated virus 1'],1.0
103165-044-016,ajuga reptans,['Arabis mosaic virus'],1.0
103165-044-016,ajuga reptans,['Tobacco ringspot virus'],0.9642367771992326
103165-044-018,ajuga reptans,['Alfalfa mosaic virus'],0.8383282925488039
103165-044-018,ajuga reptans,['Bellflower vein chlorosis virus'],0.8962129161499571
103165-044-018,ajuga reptans,['Blueberry red ringspot virus'],1.0
103165-044-018,ajuga reptans,['Red clover associated virus 1'],0.15413851351351351
103165-044-018,ajuga reptans,['Arabis mosaic virus'],0.9879469122426869
103165-044-018,ajuga reptans,['Tobacco ringspot virus'],0.9661551109893122
103165-044-018,ajuga reptans,['Pyricularia oryzae ourmia-like virus 2'],1.0
103165-044-019,ajuga reptans,['Alfalfa mosaic virus'],0.8152323343414902
103165-044-019,ajuga reptans,['Bellflower vein chlorosis virus'],0.8960221310693504
103165-044-019,ajuga reptans,['Arabis mosaic virus'],0.988353196099675
103165-044-019,ajuga reptans,['Tobacco ringspot virus'],1.0
103165-044-019,ajuga reptans,['Pyricularia oryzae ourmia-like virus 2'],0.3327688399661304
103943-003-009,paeonia lactiflora,['Cucumber mosaic virus'],1.0
103943-003-009,paeonia lactiflora,['Gentian Kobu-sho-associated virus'],1.0
103943-003-010,paeonia lactiflora,['Gentian Kobu-sho-associated virus'],0.9111464968152866
103943-004-001,solanum lycopersicum,['Broad bean wilt virus 2'],1.0
103943-004-001,solanum lycopersicum,['Tomato brown rugose fruit virus'],1.0
103943-004-001,solanum lycopersicum,['Potato virus S'],0.012254901960784314
103943-004-001,solanum lycopersicum,['Tomato mosaic virus'],1.0
103943-004-001,solanum lycopersicum,['Cucumber green mottle mosaic virus'],1.0
103943-004-002,solanum lycopersicum,['Potato leafroll virus'],0.054474708171206226
103943-004-002,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.6123751841545261
103943-004-003,solanum lycopersicum,['Broad bean wilt virus 2'],0.6578313253012048
103943-004-003,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.4735635946963496
103943-004-003,solanum lycopersicum,['Tomato mosaic virus'],0.13664357197844496
103943-004-003,solanum lycopersicum,['Potato leafroll virus'],1.0
103943-004-003,solanum lycopersicum,['Cucumber green mottle mosaic virus'],0.23187480038326413
103943-004-004,solanum lycopersicum,['Potato leafroll virus'],0.377431906614786
103943-004-004,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.5935504992633819
103943-004-004,solanum lycopersicum,['Potato virus S'],0.012254901960784314
103943-004-004,solanum lycopersicum,['Tomato mosaic virus'],0.9984603541185527
103943-004-005,thunbergia,['Broad bean wilt virus 1'],1.0
103943-004-006,beaucarnea,['Broad bean wilt virus 1'],0.0402027027027027
103943-005-001,unknown,['Pepino mosaic virus'],0.86314820497085
103943-005-002,solanum lycopersicum,['Pepino mosaic virus'],1.0
103943-005-002,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.8923873495661909
103943-005-003,solanum lycopersicum,['Pepino mosaic virus'],0.9855783982816815
103943-005-003,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.8915477190036384
103943-005-004,unknown,['Pepino mosaic virus'],0.9742252224608776
103943-005-004,unknown,['Tomato brown rugose fruit virus'],1.0
103943-005-005,unknown,['Pepino mosaic virus'],0.994937097269101
103943-005-005,unknown,['Tomato brown rugose fruit virus'],0.8947663028267562
103943-006-004,unknown,['Cucumber mosaic virus'],1.0
103943-006-004,unknown,['Southern tomato virus'],1.0
103943-006-005,unknown,['Cucumber mosaic virus'],0.5089485458612976
103943-006-005,unknown,['Southern tomato virus'],0.7509157509157509
103943-006-006,unknown,['Solanum chacoense mitovirus 1'],0.999625468164794
103943-006-006,unknown,['Tomato chlorosis virus'],0.4991883116883117
103943-006-006,unknown,['Bacopa chlorosis virus'],0.5037037037037037
103943-006-007,unknown,['Solanum chacoense mitovirus 1'],0.9992509363295881
103943-006-007,unknown,['Tomato chlorosis virus'],0.37987012987012986
103943-006-007,unknown,['Bacopa chlorosis virus'],0.22074074074074074
103943-006-008,unknown,['Solanum chacoense mitovirus 1'],1.0
103943-006-008,unknown,['Tomato chlorosis virus'],1.0
103943-006-008,unknown,['Bacopa chlorosis virus'],1.0
103943-009-004,capsicum,['Pepper mottle virus'],1.0
103943-009-004,capsicum,['Watermelon mosaic virus'],0.07667782560178543
103943-009-004,capsicum,['Tomato brown rugose fruit virus'],0.1070809020659202
103943-009-005,cucurbita pepo,['Watermelon mosaic virus'],1.0
103943-009-005,cucurbita pepo,['Tomato brown rugose fruit virus'],1.0
103943-009-006,unknown,['Pepper mottle virus'],0.15266589950134254
103943-009-006,unknown,['Watermelon mosaic virus'],0.04144747329826239
103943-009-006,unknown,['Tomato brown rugose fruit virus'],0.741208011354676
103943-015-001,solanum lycopersicum,['Tomato mottle mosaic virus'],0.5331136220966729
103943-015-002,unknown,['Cymbidium mosaic virus'],0.2525614754098361
103943-015-002,unknown,['Tomato mottle mosaic virus'],1.0
103943-015-002,unknown,['Pepino mosaic virus'],0.9116491117748782
103943-015-003,unknown,['Cymbidium mosaic virus'],1.0
103943-015-004,unknown,['Cymbidium mosaic virus'],0.03227459016393443
103943-015-004,unknown,['Cucumber mosaic virus'],0.08734669458570146
103943-015-004,unknown,['Tomato spotted wilt tospovirus'],1.0
103943-015-004,unknown,['Pepino mosaic virus'],0.023581197924854583
103943-015-004,unknown,['Cassava vein mosaic virus'],0.03372967726280029
103943-015-004,unknown,['Tomato mottle mosaic virus'],0.9940364092906466
103943-015-005,unknown,['Cucumber mosaic virus'],1.0
103943-015-005,unknown,['Maize associated partiti-like virus'],1.0
103943-015-005,unknown,['Tomato spotted wilt tospovirus'],0.0639300134589502
103943-015-006,unknown,['Cucumber mosaic virus'],0.3218665868979958
103943-015-006,unknown,['Pepino mosaic virus'],0.42053136299324007
103943-015-007,unknown,['Pepino mosaic virus'],1.0
103943-015-007,unknown,['Tomato mottle mosaic virus'],0.04252981795354677
103943-015-007,unknown,['Maize associated partiti-like virus'],0.6057276057276058
103943-015-007,unknown,['Tomato spotted wilt tospovirus'],0.8850381336922387
103943-015-008,unknown,['Cassava vein mosaic virus'],1.0
103943-015-008,unknown,['Tomato spotted wilt tospovirus'],0.32379991027366534
103943-019-001,unknown,['Capsicum chlorosis orthotospovirus'],1.0
103943-019-004,unknown,['Pepino mosaic virus'],1.0
103943-019-005,unknown,['Maize associated partiti-like virus'],1.0
103943-020-001,tobrfv,['Tomato brown rugose fruit virus'],0.9985913288464549
103943-020-001,tobrfv,['Tomato spotted wilt tospovirus'],1.0
103943-020-002,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.5205822507434653
103943-020-002,solanum lycopersicum,['Tomato spotted wilt tospovirus'],0.45454545454545453
103943-020-003,tobrfv,['Tomato brown rugose fruit virus'],1.0
103943-020-003,tobrfv,['Tomato spotted wilt tospovirus'],0.9832535885167464
103943-020-003,tobrfv,['Raspberry leaf blotch emaravirus'],1.0
103943-020-003,tobrfv,['Pepper cryptic virus 2'],0.46602226127709434
103943-020-003,tobrfv,['Cassava vein mosaic virus'],0.5957842529448233
103943-020-003,tobrfv,['Petunia vein clearing virus'],0.26881720430107525
103943-020-004,unknown,['Cassava vein mosaic virus'],1.0
103943-020-004,unknown,['Pepper cryptic virus 2'],1.0
103943-020-004,unknown,['Petunia vein clearing virus'],1.0
103943-020-004,unknown,['Raspberry leaf blotch emaravirus'],0.26602725896012114
103943-029-001,unknown,['Tobacco mosaic virus'],1.0
103943-029-002,eremurus himalaicus,['Tobacco mosaic virus'],0.0555366269165247
103943-029-002,eremurus himalaicus,['Tomato spotted wilt tospovirus'],0.9938814106129714
103943-029-003,unknown,['Tomato spotted wilt tospovirus'],1.0
103943-029-004,unknown,['Tobacco mosaic virus'],0.046848381601362864
103943-029-004,unknown,['Petunia vein clearing virus'],1.0
103943-029-004,unknown,['Tomato spotted wilt tospovirus'],0.2609856491267104
103943-029-005,petunia,['Petunia vein clearing virus'],0.72
